,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3809,,,0.91627907,0.893518519,0.899224806,0.925333333,0.905529954,0.94,0.941475827,0.93622449,0.924050633,0.897506925
3810,,,0.757201646,0.78245614,0.740890688,0.758474576,0.765217391,0.770392749,0.78913738,0.824840764,0.792332268,0.806338028
3811,,,,,0.752747253,0.816568047,0.778225806,0.796577947,0.757142857,0.714285714,0.732905983,0.769417476
3831,,,0.842696629,0.810126582,0.824324324,0.8,0.873239437,0.914285714,0.981818182,0.921568627,0.880952381,0.869565217
3832,,,0.795121951,0.831395349,0.828025478,0.824561404,0.815642458,0.849710983,0.817142857,0.789808917,0.8,0.778571429
3833,,,0.806451613,0.789473684,0.686046512,0.821428571,0.828125,0.872727273,0.776785714,0.828282828,0.830188679,0.806451613
3834,,,0.826446281,0.808,0.858490566,0.888888889,0.886792453,0.895833333,0.880952381,0.793650794,0.860465116,0.815789474
3835,,,0.847058824,0.820512821,0.797468354,0.830769231,0.779220779,0.797619048,0.820895522,0.8,0.876923077,0.816666667
3836,,,0.808,0.875,0.869158879,0.840909091,0.8125,0.825396825,0.803278689,0.8125,0.796296296,0.814814815
3837,,,0.78313253,0.888888889,0.763888889,0.797101449,0.813559322,0.850746269,0.868852459,0.857142857,0.773584906,0.75
3838,,,0.854166667,0.827160494,0.84375,0.806451613,0.890625,0.845070423,0.868852459,0.819672131,0.803030303,0.725490196
3839,,,0.794326241,0.808695652,0.755905512,0.813559322,0.759259259,0.716981132,0.689320388,0.708737864,0.759615385,0.744680851
3840,,,0.847222222,0.797101449,0.7875,0.774647887,0.910447761,0.927536232,0.895522388,0.794117647,0.895833333,0.842105263
3901,,,0.806282723,0.818181818,0.804664723,0.777173913,0.796747967,0.78238342,0.797843666,0.782016349,0.8025,0.820375335
3902,,,0.862453532,0.856540084,0.846491228,0.835,0.85915493,0.827586207,0.817757009,0.816037736,0.832432432,0.782608696
