,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3810,,,0.955017301,0.971014493,0.972392638,0.972891566,0.989200864,0.976545842,0.966804979,0.966666667,0.947368421,0.964953271
3811,,,,,0.963172805,0.959326788,0.966257669,0.962237762,0.952104499,0.956780924,0.948303716,0.938356164
3831,,,0.950819672,0.964912281,0.981308411,0.982608696,0.972222222,0.981981982,1,0.968085106,0.986842105,0.987012987
3832,,,0.966165414,0.94921875,0.972850679,0.971428571,0.948051948,0.963963964,0.973451327,0.930875576,0.946524064,0.959798995
3833,,,0.991869919,0.971223022,0.95,1,0.984375,0.977777778,0.924855491,0.925465839,0.961290323,0.948905109
3834,,,0.98136646,0.963636364,0.959183673,0.993548387,0.986111111,0.980861244,0.969072165,0.954285714,0.978142077,0.943396226
3835,,,0.945736434,0.963963964,0.983050847,0.991452991,0.992592593,0.964539007,0.974576271,1,0.972477064,0.949494949
3836,,,0.971264368,0.980645161,0.993670886,0.984732824,0.990825688,0.956140351,0.966101695,0.963636364,0.966292135,0.943181818
3837,,,0.962962963,0.977272727,0.957446809,1,0.97752809,1,1,0.987179487,0.951807229,0.988095238
3838,,,0.974193548,0.984848485,0.946902655,0.989473684,0.983193277,0.975206612,1,0.967032967,0.942857143,0.986111111
3839,,,0.96347032,0.956756757,0.958579882,1,0.974025974,0.945205479,0.95620438,0.95620438,0.944785276,0.948148148
3840,,,0.93,0.972222222,0.974576271,0.990825688,0.981308411,0.990909091,1,0.988235294,0.986111111,0.98630137
3901,,,0.971061093,0.967741935,0.975700935,0.968864469,0.966549296,0.955172414,0.939698492,0.960683761,0.959881129,0.947852761
3902,,,0.961904762,0.977272727,0.981818182,0.970394737,0.976047904,0.975476839,0.974358974,0.977346278,0.961661342,0.95505618
